OrderID,OrderDate,CustomerID,CustomerName,Region,Segment,Category,Product,Quantity,UnitPrice,UnitCost,Channel,SalesRepID,SalesRep,Revenue,COGS,GrossProfit,Discount
ORD-13951,2022-09-05,C0088,Customer 88,East,Corporate,Office Supplies,Stapler Pro,17,25,10,Direct,SR03,Rohit Mehta,425,170,255,0
ORD-13952,2023-01-10,C0047,Customer 47,East,Corporate,Furniture,Bookshelf L,5,190.0,95,Direct,SR03,Rohit Mehta,950.0,475,475.0,0.05
ORD-13953,2022-02-02,C0067,Customer 67,West,SMB,Electronics,Laptop Pro 15,1,1080.0,720,Online,SR04,Sneha Joshi,1080.0,720,360.0,0.1
ORD-13954,2022-03-13,C0079,Customer 79,North,SMB,Electronics,UltraBook 13,14,950,570,Online,SR06,Neha Gupta,13300,7980,5320,0
ORD-13955,2023-09-07,C0146,Customer 146,West,Corporate,Software,ERP Module,11,2400,300,Online,SR04,Sneha Joshi,26400,3300,23100,0
ORD-13956,2023-07-15,C0129,Customer 129,East,Consumer,Electronics,Wireless Headphones,15,180,90,Direct,SR03,Rohit Mehta,2700,1350,1350,0
ORD-13957,2023-03-13,C0187,Customer 187,Central,Consumer,Electronics,Wireless Headphones,16,171.0,90,Direct,SR05,Vikram Nair,2736.0,1440,1296.0,0.05
ORD-13958,2022-04-06,C0131,Customer 131,South,SMB,Software,Security Suite,1,900,100,Direct,SR07,Amit Desai,900,100,800,0
ORD-13959,2024-01-21,C0103,Customer 103,Central,Corporate,Software,Security Suite,18,900,100,Online,SR05,Vikram Nair,16200,1800,14400,0
ORD-13960,2024-01-29,C0095,Customer 95,West,SMB,Office Supplies,Ballpoint Pens Pack,11,16.2,6,Wholesale,SR04,Sneha Joshi,178.2,66,112.2,0.1
ORD-13961,2022-01-18,C0018,Customer 18,South,Corporate,Software,ERP Module,6,2040.0,300,Retail,SR07,Amit Desai,12240.0,1800,10440.0,0.15
ORD-13962,2023-12-10,C0187,Customer 187,Central,Consumer,Furniture,Executive Desk,19,510.0,310,Retail,SR05,Vikram Nair,9690.0,5890,3800.0,0.15
ORD-13963,2023-05-24,C0005,Customer 5,Central,Consumer,Clothing,Leather Belt,9,42.75,18,Retail,SR05,Vikram Nair,384.75,162,222.75,0.05
ORD-13964,2023-10-01,C0045,Customer 45,East,Consumer,Software,Security Suite,3,900,100,Online,SR03,Rohit Mehta,2700,300,2400,0
ORD-13965,2022-12-30,C0023,Customer 23,North,SMB,Electronics,UltraBook 13,13,950,570,Wholesale,SR06,Neha Gupta,12350,7410,4940,0
ORD-13966,2023-05-12,C0063,Customer 63,South,SMB,Office Supplies,Sticky Notes Bulk,18,13.5,5,Online,SR02,Priya Patel,243.0,90,153.0,0.1
ORD-13967,2022-09-17,C0087,Customer 87,North,Consumer,Clothing,Tie Collection,9,38.0,15,Wholesale,SR01,Arjun Sharma,342.0,135,207.0,0.05
ORD-13968,2024-06-04,C0001,Customer 1,North,Consumer,Office Supplies,Ballpoint Pens Pack,11,16.2,6,Wholesale,SR01,Arjun Sharma,178.2,66,112.2,0.1
ORD-13969,2022-10-16,C0192,Customer 192,Central,Consumer,Electronics,Laptop Pro 15,8,1080.0,720,Direct,SR05,Vikram Nair,8640.0,5760,2880.0,0.1
ORD-13970,2023-10-23,C0022,Customer 22,Central,Corporate,Furniture,Bookshelf L,14,200,95,Direct,SR05,Vikram Nair,2800,1330,1470,0
ORD-13971,2023-05-06,C0053,Customer 53,East,Consumer,Office Supplies,Printer Paper A4,7,35,12,Online,SR03,Rohit Mehta,245,84,161,0
ORD-13972,2023-06-02,C0037,Customer 37,South,SMB,Furniture,Executive Desk,17,600,310,Retail,SR07,Amit Desai,10200,5270,4930,0
ORD-13973,2022-10-01,C0137,Customer 137,North,Consumer,Clothing,Leather Belt,12,45,18,Wholesale,SR01,Arjun Sharma,540,216,324,0
ORD-13974,2023-10-16,C0126,Customer 126,North,SMB,Furniture,Executive Desk,11,540.0,310,Online,SR06,Neha Gupta,5940.0,3410,2530.0,0.1
ORD-13975,2024-04-08,C0078,Customer 78,South,SMB,Software,ERP Module,6,2160.0,300,Direct,SR02,Priya Patel,12960.0,1800,11160.0,0.1
ORD-13976,2022-12-05,C0029,Customer 29,Central,Consumer,Office Supplies,File Cabinet,15,120,60,Retail,SR05,Vikram Nair,1800,900,900,0
ORD-13977,2022-08-09,C0025,Customer 25,North,Corporate,Software,Analytics Tool,10,1080.0,150,Online,SR01,Arjun Sharma,10800.0,1500,9300.0,0.1
ORD-13978,2023-07-15,C0051,Customer 51,West,Corporate,Electronics,Laptop Pro 15,9,1140.0,720,Retail,SR04,Sneha Joshi,10260.0,6480,3780.0,0.05
ORD-13979,2022-09-23,C0045,Customer 45,East,Consumer,Furniture,Meeting Table,6,900,500,Wholesale,SR08,Kavya Reddy,5400,3000,2400,0
ORD-13980,2023-08-12,C0196,Customer 196,East,SMB,Clothing,Formal Shirt,19,55.25,28,Online,SR03,Rohit Mehta,1049.75,532,517.75,0.15
ORD-13981,2022-06-27,C0081,Customer 81,Central,SMB,Electronics,Tablet 10,16,400,220,Wholesale,SR05,Vikram Nair,6400,3520,2880,0
ORD-13982,2022-04-03,C0186,Customer 186,East,SMB,Electronics,Wireless Headphones,3,180,90,Retail,SR08,Kavya Reddy,540,270,270,0
ORD-13983,2022-03-27,C0093,Customer 93,Central,Consumer,Office Supplies,Stapler Pro,2,25,10,Wholesale,SR05,Vikram Nair,50,20,30,0
ORD-13984,2022-08-17,C0016,Customer 16,West,Corporate,Electronics,UltraBook 13,10,950,570,Direct,SR04,Sneha Joshi,9500,5700,3800,0
ORD-13985,2023-03-28,C0172,Customer 172,East,Corporate,Software,CRM Suite Annual,2,1620.0,200,Direct,SR03,Rohit Mehta,3240.0,400,2840.0,0.1
ORD-13986,2023-01-05,C0078,Customer 78,South,SMB,Software,ERP Module,11,2280.0,300,Direct,SR07,Amit Desai,25080.0,3300,21780.0,0.05
ORD-13987,2024-01-30,C0192,Customer 192,Central,Consumer,Clothing,Formal Shirt,11,65,28,Online,SR05,Vikram Nair,715,308,407,0
ORD-13988,2024-03-12,C0153,Customer 153,Central,Consumer,Software,Analytics Tool,5,1140.0,150,Wholesale,SR05,Vikram Nair,5700.0,750,4950.0,0.05
ORD-13989,2022-12-16,C0107,Customer 107,Central,SMB,Furniture,Executive Desk,3,540.0,310,Online,SR05,Vikram Nair,1620.0,930,690.0,0.1
ORD-13990,2022-01-24,C0178,Customer 178,North,Consumer,Clothing,Business Suit,13,272.0,170,Online,SR06,Neha Gupta,3536.0,2210,1326.0,0.15
ORD-13991,2022-01-18,C0163,Customer 163,North,SMB,Electronics,Tablet 10,6,340.0,220,Wholesale,SR01,Arjun Sharma,2040.0,1320,720.0,0.15
ORD-13992,2022-05-18,C0138,Customer 138,Central,Consumer,Electronics,Smartwatch X,14,225.0,130,Retail,SR05,Vikram Nair,3150.0,1820,1330.0,0.1
ORD-13993,2022-06-05,C0092,Customer 92,West,Consumer,Electronics,Smartwatch X,6,212.5,130,Direct,SR04,Sneha Joshi,1275.0,780,495.0,0.15
ORD-13994,2024-05-05,C0200,Customer 200,North,Consumer,Software,ERP Module,5,2400,300,Retail,SR06,Neha Gupta,12000,1500,10500,0
ORD-13995,2023-10-09,C0147,Customer 147,West,SMB,Office Supplies,Sticky Notes Bulk,1,15,5,Wholesale,SR04,Sneha Joshi,15,5,10,0
ORD-13996,2023-08-06,C0170,Customer 170,East,Consumer,Furniture,Ergonomic Chair,16,450,240,Retail,SR08,Kavya Reddy,7200,3840,3360,0
ORD-13997,2023-07-19,C0181,Customer 181,South,Corporate,Clothing,Business Suit,6,320,170,Online,SR02,Priya Patel,1920,1020,900,0
ORD-13998,2022-02-17,C0144,Customer 144,West,Consumer,Clothing,Leather Belt,20,42.75,18,Retail,SR04,Sneha Joshi,855.0,360,495.0,0.05
ORD-13999,2022-09-18,C0119,Customer 119,West,Consumer,Furniture,Meeting Table,5,810.0,500,Wholesale,SR04,Sneha Joshi,4050.0,2500,1550.0,0.1
ORD-14000,2022-04-01,C0048,Customer 48,East,Consumer,Office Supplies,Stapler Pro,11,21.25,10,Online,SR03,Rohit Mehta,233.75,110,123.75,0.15
ORD-14001,2023-12-25,C0103,Customer 103,Central,Corporate,Furniture,Meeting Table,13,900,500,Wholesale,SR05,Vikram Nair,11700,6500,5200,0
ORD-14002,2023-07-20,C0047,Customer 47,East,Corporate,Electronics,UltraBook 13,1,902.5,570,Wholesale,SR08,Kavya Reddy,902.5,570,332.5,0.05
ORD-14003,2024-05-17,C0068,Customer 68,West,SMB,Office Supplies,Sticky Notes Bulk,13,12.75,5,Wholesale,SR04,Sneha Joshi,165.75,65,100.75,0.15
ORD-14004,2022-02-12,C0066,Customer 66,North,Corporate,Software,CRM Suite Annual,17,1530.0,200,Wholesale,SR01,Arjun Sharma,26010.0,3400,22610.0,0.15
ORD-14005,2023-03-23,C0053,Customer 53,East,Consumer,Clothing,Leather Belt,4,42.75,18,Wholesale,SR03,Rohit Mehta,171.0,72,99.0,0.05
ORD-14006,2023-10-05,C0035,Customer 35,East,Consumer,Office Supplies,Sticky Notes Bulk,17,13.5,5,Direct,SR03,Rohit Mehta,229.5,85,144.5,0.1
ORD-14007,2023-06-28,C0114,Customer 114,Central,Consumer,Software,ERP Module,12,2280.0,300,Retail,SR05,Vikram Nair,27360.0,3600,23760.0,0.05
ORD-14008,2022-03-17,C0169,Customer 169,Central,Corporate,Furniture,Standing Desk,14,637.5,400,Retail,SR05,Vikram Nair,8925.0,5600,3325.0,0.15
ORD-14009,2024-06-25,C0006,Customer 6,Central,Corporate,Furniture,Meeting Table,4,765.0,500,Retail,SR05,Vikram Nair,3060.0,2000,1060.0,0.15
ORD-14010,2023-07-24,C0072,Customer 72,Central,Corporate,Clothing,Business Suit,19,320,170,Direct,SR05,Vikram Nair,6080,3230,2850,0
ORD-14011,2024-06-22,C0158,Customer 158,North,SMB,Electronics,Tablet 10,7,360.0,220,Online,SR01,Arjun Sharma,2520.0,1540,980.0,0.1
ORD-14012,2022-08-01,C0195,Customer 195,East,Consumer,Office Supplies,Printer Paper A4,17,31.5,12,Wholesale,SR08,Kavya Reddy,535.5,204,331.5,0.1
ORD-14013,2024-01-18,C0044,Customer 44,Central,Consumer,Furniture,Meeting Table,10,900,500,Online,SR05,Vikram Nair,9000,5000,4000,0
ORD-14014,2022-09-23,C0188,Customer 188,Central,Corporate,Clothing,Tie Collection,12,40,15,Wholesale,SR05,Vikram Nair,480,180,300,0
ORD-14015,2023-03-28,C0062,Customer 62,North,Consumer,Furniture,Meeting Table,3,765.0,500,Direct,SR06,Neha Gupta,2295.0,1500,795.0,0.15
ORD-14016,2023-05-01,C0145,Customer 145,West,Corporate,Furniture,Executive Desk,8,600,310,Direct,SR04,Sneha Joshi,4800,2480,2320,0
ORD-14017,2023-05-21,C0066,Customer 66,North,Corporate,Electronics,Tablet 10,17,340.0,220,Direct,SR06,Neha Gupta,5780.0,3740,2040.0,0.15
ORD-14018,2024-05-04,C0177,Customer 177,Central,SMB,Office Supplies,Sticky Notes Bulk,19,15,5,Wholesale,SR05,Vikram Nair,285,95,190,0
ORD-14019,2024-03-03,C0041,Customer 41,South,Consumer,Software,Analytics Tool,18,1200,150,Online,SR02,Priya Patel,21600,2700,18900,0
ORD-14020,2023-06-24,C0063,Customer 63,South,SMB,Furniture,Ergonomic Chair,7,450,240,Direct,SR07,Amit Desai,3150,1680,1470,0
ORD-14021,2023-06-07,C0110,Customer 110,North,SMB,Software,Project Manager,14,570.0,80,Direct,SR06,Neha Gupta,7980.0,1120,6860.0,0.05
ORD-14022,2023-10-17,C0005,Customer 5,Central,Consumer,Clothing,Tie Collection,9,40,15,Retail,SR05,Vikram Nair,360,135,225,0
ORD-14023,2023-05-07,C0148,Customer 148,Central,SMB,Office Supplies,Stapler Pro,19,23.75,10,Wholesale,SR05,Vikram Nair,451.25,190,261.25,0.05
ORD-14024,2022-05-31,C0092,Customer 92,West,Consumer,Electronics,UltraBook 13,3,902.5,570,Wholesale,SR04,Sneha Joshi,2707.5,1710,997.5,0.05
ORD-14025,2022-12-19,C0161,Customer 161,North,SMB,Office Supplies,File Cabinet,17,102.0,60,Direct,SR01,Arjun Sharma,1734.0,1020,714.0,0.15
ORD-14026,2022-10-09,C0071,Customer 71,North,SMB,Software,Security Suite,3,765.0,100,Wholesale,SR01,Arjun Sharma,2295.0,300,1995.0,0.15
ORD-14027,2023-06-24,C0110,Customer 110,North,SMB,Clothing,Formal Shirt,11,65,28,Online,SR06,Neha Gupta,715,308,407,0
ORD-14028,2024-03-19,C0127,Customer 127,North,Consumer,Software,ERP Module,9,2400,300,Retail,SR06,Neha Gupta,21600,2700,18900,0
ORD-14029,2022-10-02,C0092,Customer 92,West,Consumer,Software,Security Suite,3,900,100,Direct,SR04,Sneha Joshi,2700,300,2400,0
ORD-14030,2022-11-15,C0104,Customer 104,North,Consumer,Electronics,Tablet 10,17,360.0,220,Direct,SR06,Neha Gupta,6120.0,3740,2380.0,0.1
ORD-14031,2022-09-01,C0145,Customer 145,West,Corporate,Electronics,Laptop Pro 15,12,1020.0,720,Retail,SR04,Sneha Joshi,12240.0,8640,3600.0,0.15
ORD-14032,2022-03-04,C0050,Customer 50,East,Consumer,Electronics,Smartwatch X,3,212.5,130,Wholesale,SR03,Rohit Mehta,637.5,390,247.5,0.15
ORD-14033,2023-08-13,C0045,Customer 45,East,Consumer,Clothing,Formal Shirt,5,65,28,Wholesale,SR08,Kavya Reddy,325,140,185,0
ORD-14034,2024-02-17,C0079,Customer 79,North,SMB,Software,Analytics Tool,16,1140.0,150,Direct,SR01,Arjun Sharma,18240.0,2400,15840.0,0.05
ORD-14035,2023-07-21,C0161,Customer 161,North,SMB,Electronics,Tablet 10,14,340.0,220,Online,SR06,Neha Gupta,4760.0,3080,1680.0,0.15
ORD-14036,2022-03-26,C0071,Customer 71,North,SMB,Software,CRM Suite Annual,7,1800,200,Wholesale,SR01,Arjun Sharma,12600,1400,11200,0
ORD-14037,2023-07-21,C0086,Customer 86,East,Corporate,Electronics,Laptop Pro 15,15,1020.0,720,Retail,SR03,Rohit Mehta,15300.0,10800,4500.0,0.15
ORD-14038,2023-01-19,C0103,Customer 103,Central,Corporate,Software,Security Suite,4,900,100,Wholesale,SR05,Vikram Nair,3600,400,3200,0
ORD-14039,2022-09-25,C0005,Customer 5,Central,Consumer,Office Supplies,Sticky Notes Bulk,8,13.5,5,Retail,SR05,Vikram Nair,108.0,40,68.0,0.1
ORD-14040,2023-02-07,C0112,Customer 112,North,Consumer,Electronics,Tablet 10,9,340.0,220,Direct,SR06,Neha Gupta,3060.0,1980,1080.0,0.15
ORD-14041,2023-10-11,C0035,Customer 35,East,Consumer,Furniture,Standing Desk,11,637.5,400,Retail,SR03,Rohit Mehta,7012.5,4400,2612.5,0.15
ORD-14042,2023-02-09,C0147,Customer 147,West,SMB,Office Supplies,File Cabinet,4,108.0,60,Retail,SR04,Sneha Joshi,432.0,240,192.0,0.1
ORD-14043,2023-12-29,C0105,Customer 105,South,Consumer,Software,Project Manager,5,540.0,80,Wholesale,SR07,Amit Desai,2700.0,400,2300.0,0.1
ORD-14044,2024-01-26,C0022,Customer 22,Central,Corporate,Electronics,UltraBook 13,11,807.5,570,Retail,SR05,Vikram Nair,8882.5,6270,2612.5,0.15
ORD-14045,2023-07-25,C0173,Customer 173,South,SMB,Furniture,Executive Desk,15,600,310,Wholesale,SR07,Amit Desai,9000,4650,4350,0
ORD-14046,2023-07-17,C0041,Customer 41,South,Consumer,Furniture,Executive Desk,6,570.0,310,Wholesale,SR07,Amit Desai,3420.0,1860,1560.0,0.05
ORD-14047,2022-08-11,C0102,Customer 102,East,Corporate,Software,Project Manager,17,600,80,Wholesale,SR08,Kavya Reddy,10200,1360,8840,0
ORD-14048,2024-02-06,C0115,Customer 115,East,SMB,Clothing,Business Suit,16,320,170,Online,SR03,Rohit Mehta,5120,2720,2400,0
ORD-14049,2023-11-14,C0026,Customer 26,North,SMB,Software,ERP Module,15,2280.0,300,Wholesale,SR01,Arjun Sharma,34200.0,4500,29700.0,0.05
ORD-14050,2023-01-15,C0147,Customer 147,West,SMB,Electronics,UltraBook 13,10,950,570,Wholesale,SR04,Sneha Joshi,9500,5700,3800,0
ORD-14051,2023-09-11,C0053,Customer 53,East,Consumer,Furniture,Bookshelf L,14,200,95,Retail,SR03,Rohit Mehta,2800,1330,1470,0
ORD-14052,2023-06-17,C0200,Customer 200,North,Consumer,Furniture,Meeting Table,19,855.0,500,Wholesale,SR06,Neha Gupta,16245.0,9500,6745.0,0.05
ORD-14053,2023-03-27,C0090,Customer 90,South,SMB,Clothing,Formal Trousers,11,81.0,42,Online,SR07,Amit Desai,891.0,462,429.0,0.1
ORD-14054,2023-05-08,C0084,Customer 84,Central,SMB,Electronics,Wireless Headphones,20,180,90,Retail,SR05,Vikram Nair,3600,1800,1800,0
ORD-14055,2023-10-16,C0197,Customer 197,West,Corporate,Office Supplies,Ballpoint Pens Pack,18,17.1,6,Direct,SR04,Sneha Joshi,307.8,108,199.8,0.05
ORD-14056,2022-04-15,C0145,Customer 145,West,Corporate,Office Supplies,Sticky Notes Bulk,5,12.75,5,Online,SR04,Sneha Joshi,63.75,25,38.75,0.15
ORD-14057,2024-04-29,C0197,Customer 197,West,Corporate,Software,Project Manager,16,570.0,80,Retail,SR04,Sneha Joshi,9120.0,1280,7840.0,0.05
ORD-14058,2022-11-02,C0054,Customer 54,South,SMB,Electronics,Wireless Headphones,19,171.0,90,Direct,SR07,Amit Desai,3249.0,1710,1539.0,0.05
ORD-14059,2022-05-08,C0029,Customer 29,Central,Consumer,Electronics,Laptop Pro 15,11,1020.0,720,Wholesale,SR05,Vikram Nair,11220.0,7920,3300.0,0.15
ORD-14060,2023-04-19,C0197,Customer 197,West,Corporate,Clothing,Formal Shirt,20,65,28,Retail,SR04,Sneha Joshi,1300,560,740,0
ORD-14061,2023-11-11,C0178,Customer 178,North,Consumer,Electronics,Wireless Headphones,5,180,90,Wholesale,SR06,Neha Gupta,900,450,450,0
ORD-14062,2023-01-10,C0087,Customer 87,North,Consumer,Clothing,Tie Collection,9,40,15,Retail,SR06,Neha Gupta,360,135,225,0
ORD-14063,2022-12-17,C0080,Customer 80,East,SMB,Office Supplies,Sticky Notes Bulk,13,13.5,5,Wholesale,SR03,Rohit Mehta,175.5,65,110.5,0.1
ORD-14064,2024-06-15,C0055,Customer 55,Central,SMB,Office Supplies,Sticky Notes Bulk,5,15,5,Retail,SR05,Vikram Nair,75,25,50,0
ORD-14065,2023-07-04,C0090,Customer 90,South,SMB,Office Supplies,Stapler Pro,19,25,10,Direct,SR02,Priya Patel,475,190,285,0
ORD-14066,2024-02-04,C0125,Customer 125,West,SMB,Software,Project Manager,17,600,80,Direct,SR04,Sneha Joshi,10200,1360,8840,0
ORD-14067,2023-02-17,C0136,Customer 136,West,SMB,Electronics,UltraBook 13,4,950,570,Direct,SR04,Sneha Joshi,3800,2280,1520,0
ORD-14068,2022-06-21,C0190,Customer 190,East,Consumer,Furniture,Ergonomic Chair,15,450,240,Wholesale,SR08,Kavya Reddy,6750,3600,3150,0
ORD-14069,2022-01-19,C0065,Customer 65,West,SMB,Clothing,Business Suit,19,304.0,170,Online,SR04,Sneha Joshi,5776.0,3230,2546.0,0.05
ORD-14070,2022-09-18,C0126,Customer 126,North,SMB,Clothing,Tie Collection,10,40,15,Wholesale,SR01,Arjun Sharma,400,150,250,0
ORD-14071,2024-01-01,C0088,Customer 88,East,Corporate,Office Supplies,File Cabinet,17,102.0,60,Retail,SR03,Rohit Mehta,1734.0,1020,714.0,0.15
ORD-14072,2023-05-27,C0183,Customer 183,East,Corporate,Office Supplies,Stapler Pro,2,25,10,Direct,SR08,Kavya Reddy,50,20,30,0
ORD-14073,2022-01-27,C0100,Customer 100,South,SMB,Furniture,Meeting Table,1,900,500,Direct,SR02,Priya Patel,900,500,400,0
ORD-14074,2022-12-23,C0169,Customer 169,Central,Corporate,Software,CRM Suite Annual,4,1710.0,200,Online,SR05,Vikram Nair,6840.0,800,6040.0,0.05
ORD-14075,2023-01-28,C0166,Customer 166,Central,Consumer,Clothing,Tie Collection,19,40,15,Direct,SR05,Vikram Nair,760,285,475,0
ORD-14076,2023-07-11,C0046,Customer 46,South,Consumer,Clothing,Tie Collection,11,34.0,15,Online,SR07,Amit Desai,374.0,165,209.0,0.15
ORD-14077,2023-02-12,C0192,Customer 192,Central,Consumer,Furniture,Executive Desk,19,600,310,Direct,SR05,Vikram Nair,11400,5890,5510,0
ORD-14078,2023-04-01,C0091,Customer 91,North,Consumer,Clothing,Formal Shirt,14,61.75,28,Retail,SR01,Arjun Sharma,864.5,392,472.5,0.05
ORD-14079,2023-01-12,C0153,Customer 153,Central,Consumer,Office Supplies,File Cabinet,2,114.0,60,Online,SR05,Vikram Nair,228.0,120,108.0,0.05
ORD-14080,2023-04-11,C0137,Customer 137,North,Consumer,Furniture,Ergonomic Chair,9,450,240,Retail,SR01,Arjun Sharma,4050,2160,1890,0
ORD-14081,2022-08-25,C0193,Customer 193,East,Corporate,Office Supplies,Printer Paper A4,20,35,12,Online,SR03,Rohit Mehta,700,240,460,0
ORD-14082,2022-10-06,C0155,Customer 155,North,SMB,Furniture,Executive Desk,10,600,310,Direct,SR06,Neha Gupta,6000,3100,2900,0
ORD-14083,2023-10-13,C0059,Customer 59,East,Consumer,Office Supplies,File Cabinet,13,102.0,60,Retail,SR08,Kavya Reddy,1326.0,780,546.0,0.15
ORD-14084,2022-11-18,C0106,Customer 106,East,Consumer,Clothing,Tie Collection,3,34.0,15,Wholesale,SR08,Kavya Reddy,102.0,45,57.0,0.15
ORD-14085,2023-06-17,C0181,Customer 181,South,Corporate,Electronics,UltraBook 13,2,902.5,570,Retail,SR02,Priya Patel,1805.0,1140,665.0,0.05
ORD-14086,2024-04-03,C0094,Customer 94,South,SMB,Office Supplies,Sticky Notes Bulk,13,15,5,Retail,SR02,Priya Patel,195,65,130,0
ORD-14087,2024-05-20,C0172,Customer 172,East,Corporate,Office Supplies,Ballpoint Pens Pack,8,15.3,6,Direct,SR08,Kavya Reddy,122.4,48,74.4,0.15
ORD-14088,2024-04-09,C0182,Customer 182,North,Consumer,Software,Project Manager,5,540.0,80,Direct,SR01,Arjun Sharma,2700.0,400,2300.0,0.1
ORD-14089,2023-03-16,C0023,Customer 23,North,SMB,Software,CRM Suite Annual,5,1800,200,Retail,SR01,Arjun Sharma,9000,1000,8000,0
ORD-14090,2022-03-19,C0083,Customer 83,East,Consumer,Office Supplies,Ballpoint Pens Pack,13,18,6,Online,SR03,Rohit Mehta,234,78,156,0
ORD-14091,2023-08-23,C0146,Customer 146,West,Corporate,Clothing,Tie Collection,11,36.0,15,Wholesale,SR04,Sneha Joshi,396.0,165,231.0,0.1
ORD-14092,2023-02-08,C0068,Customer 68,West,SMB,Office Supplies,Sticky Notes Bulk,13,15,5,Retail,SR04,Sneha Joshi,195,65,130,0
ORD-14093,2022-07-05,C0072,Customer 72,Central,Corporate,Office Supplies,Stapler Pro,3,25,10,Online,SR05,Vikram Nair,75,30,45,0
ORD-14094,2024-03-27,C0022,Customer 22,Central,Corporate,Software,Project Manager,13,570.0,80,Retail,SR05,Vikram Nair,7410.0,1040,6370.0,0.05
ORD-14095,2023-06-08,C0037,Customer 37,South,SMB,Electronics,Wireless Headphones,7,162.0,90,Online,SR02,Priya Patel,1134.0,630,504.0,0.1
ORD-14096,2023-12-08,C0114,Customer 114,Central,Consumer,Software,Analytics Tool,17,1200,150,Online,SR05,Vikram Nair,20400,2550,17850,0
ORD-14097,2023-07-04,C0021,Customer 21,East,Corporate,Office Supplies,Sticky Notes Bulk,13,12.75,5,Retail,SR08,Kavya Reddy,165.75,65,100.75,0.15
ORD-14098,2022-06-19,C0067,Customer 67,West,SMB,Electronics,Laptop Pro 15,7,1200,720,Wholesale,SR04,Sneha Joshi,8400,5040,3360,0
ORD-14099,2022-10-01,C0029,Customer 29,Central,Consumer,Electronics,Laptop Pro 15,15,1200,720,Retail,SR05,Vikram Nair,18000,10800,7200,0
ORD-14100,2023-02-03,C0001,Customer 1,North,Consumer,Electronics,UltraBook 13,13,950,570,Direct,SR06,Neha Gupta,12350,7410,4940,0
ORD-14101,2023-05-10,C0003,Customer 3,South,Consumer,Electronics,Tablet 10,16,380.0,220,Online,SR07,Amit Desai,6080.0,3520,2560.0,0.05
ORD-14102,2023-07-11,C0097,Customer 97,Central,SMB,Furniture,Standing Desk,20,750,400,Online,SR05,Vikram Nair,15000,8000,7000,0
ORD-14103,2023-05-10,C0177,Customer 177,Central,SMB,Clothing,Formal Trousers,14,90,42,Online,SR05,Vikram Nair,1260,588,672,0
ORD-14104,2023-05-26,C0073,Customer 73,East,Consumer,Furniture,Executive Desk,18,600,310,Wholesale,SR08,Kavya Reddy,10800,5580,5220,0
ORD-14105,2022-04-16,C0148,Customer 148,Central,SMB,Software,Security Suite,2,900,100,Retail,SR05,Vikram Nair,1800,200,1600,0
ORD-14106,2023-02-01,C0103,Customer 103,Central,Corporate,Office Supplies,Stapler Pro,20,23.75,10,Direct,SR05,Vikram Nair,475.0,200,275.0,0.05
ORD-14107,2022-11-02,C0157,Customer 157,Central,Consumer,Electronics,Tablet 10,13,400,220,Wholesale,SR05,Vikram Nair,5200,2860,2340,0
ORD-14108,2024-01-06,C0175,Customer 175,East,Consumer,Furniture,Meeting Table,13,900,500,Online,SR03,Rohit Mehta,11700,6500,5200,0
ORD-14109,2023-08-02,C0059,Customer 59,East,Consumer,Clothing,Business Suit,5,320,170,Online,SR08,Kavya Reddy,1600,850,750,0
ORD-14110,2023-12-24,C0175,Customer 175,East,Consumer,Software,Security Suite,4,810.0,100,Online,SR03,Rohit Mehta,3240.0,400,2840.0,0.1
ORD-14111,2024-01-26,C0147,Customer 147,West,SMB,Office Supplies,File Cabinet,7,114.0,60,Retail,SR04,Sneha Joshi,798.0,420,378.0,0.05
ORD-14112,2023-08-17,C0003,Customer 3,South,Consumer,Clothing,Formal Trousers,9,90,42,Online,SR07,Amit Desai,810,378,432,0
ORD-14113,2022-12-07,C0154,Customer 154,East,Consumer,Furniture,Executive Desk,13,510.0,310,Retail,SR03,Rohit Mehta,6630.0,4030,2600.0,0.15
ORD-14114,2024-03-10,C0103,Customer 103,Central,Corporate,Office Supplies,Ballpoint Pens Pack,5,18,6,Online,SR05,Vikram Nair,90,30,60,0
ORD-14115,2023-03-10,C0141,Customer 141,West,Corporate,Software,CRM Suite Annual,12,1800,200,Online,SR04,Sneha Joshi,21600,2400,19200,0
